time,experiment,biomass,substrate,product,inhibitor,initial_biomass,initial_substrate,initial_inhibitor
2.1052631578947367,2,0.498129555542191,5.203991558213326,0.25721163984874573,0.6600042646618598,0.4,5.0,0.8
2.631578947368421,2,0.5495011102388393,4.459029943295268,0.2595799773180442,0.5471006630742304,0.4,5.0,0.8
3.1578947368421053,2,0.5889654304012215,4.628429245573382,0.25410049408635915,0.6169689027267433,0.4,5.0,0.8
3.6842105263157894,2,0.6703030123142295,4.542933518304705,0.28693954366955166,0.5513926129586245,0.4,5.0,0.8
4.2105263157894735,2,0.6762230547445842,4.3557212990180805,0.26708262742786126,0.524607809822414,0.4,5.0,0.8
4.7368421052631575,2,0.6772614669918617,4.514340840928022,0.30422604797271413,0.4862644185351777,0.4,5.0,0.8
5.263157894736842,2,0.7757039616441396,4.176402161516939,0.33779686270799597,0.44862360499618537,0.4,5.0,0.8
5.789473684210526,2,0.8001262148228512,3.7754824940787484,0.289356423169365,0.43462627493254646,0.4,5.0,0.8
6.315789473684211,2,0.8985383921106067,4.412908434140593,0.32187962761252426,0.43275234736414325,0.4,5.0,0.8
6.842105263157895,2,0.8375582211295309,4.05283053197075,0.3581316948363479,0.3735825097944966,0.4,5.0,0.8
7.368421052631579,2,0.9576575319499749,3.9850053885756447,0.4047058462362085,0.3409538053011866,0.4,5.0,0.8
7.894736842105263,2,1.1017123930106487,3.34160323392096,0.36347688608105544,0.34838960725327706,0.4,5.0,0.8
8.421052631578947,2,1.011782160677622,3.5490253368078144,0.4083185635246168,0.34503807560890737,0.4,5.0,0.8
8.947368421052632,2,1.2196035217985963,3.6485497656583328,0.43202933920088754,0.3249013726274144,0.4,5.0,0.8
9.473684210526315,2,1.1742724935581457,3.3909857423724836,0.42935217986127644,0.295073469962478,0.4,5.0,0.8
10.0,2,1.2271207082563096,2.9092764476996944,0.46850771740821506,0.3141135907791973,0.4,5.0,0.8
0.0,3,0.09895566153512982,2.895590834932146,0.2148141316419835,2.000701869929274,0.1,3.0,2.0
0.5263157894736842,3,0.11254249274133557,2.835920626021202,0.2035304098428439,1.8430131443374378,0.1,3.0,2.0
1.0526315789473684,3,0.11849711894880743,2.9461759787610062,0.2225029363863276,1.867554767490718,0.1,3.0,2.0
1.5789473684210527,3,0.11765432857672656,2.587121944190694,0.21381911978012652,1.6389005993179366,0.1,3.0,2.0
2.1052631578947367,3,0.13586369285701008,2.8529228062291825,0.2002494466421589,1.537392013388569,0.1,3.0,2.0
2.631578947368421,3,0.13490275770792184,3.0562921665553935,0.19476150873936196,1.5413282210700125,0.1,3.0,2.0
3.1578947368421053,3,0.14515423718276238,2.7239962915971256,0.225519277336975,1.5524591477670937,0.1,3.0,2.0
3.6842105263157894,3,0.15139933336589506,2.7925528176573295,0.21000334684270017,1.3083621049975838,0.1,3.0,2.0
4.2105263157894735,3,0.16980327699918066,3.1355204519438513,0.21549960209766472,1.4112222363357851,0.1,3.0,2.0
4.7368421052631575,3,0.1778410272378145,2.825187935361815,0.22443972745908836,1.198831213129434,0.1,3.0,2.0
5.263157894736842,3,0.17884926998951284,3.024665707298002,0.23386518109874968,1.1753427739612945,0.1,3.0,2.0
5.789473684210526,3,0.20168091131015417,2.677573617167041,0.2324946216851412,1.06187729597162,0.1,3.0,2.0
6.315789473684211,3,0.22467350924133864,2.923151794994555,0.2473727037231254,1.1892769647493617,0.1,3.0,2.0
6.842105263157895,3,0.23321560235005528,2.6074306943872028,0.24963507865301854,0.9817399744042331,0.1,3.0,2.0
7.368421052631579,3,0.2241597578928698,2.6472115918876815,0.2547646400091681,0.9501966629809325,0.1,3.0,2.0
7.894736842105263,3,0.22607001976286714,2.7234630802000352,0.26876994310862484,0.9104441534044184,0.1,3.0,2.0
8.421052631578947,3,0.2837197257205187,2.6183560383312696,0.2390377912676534,0.7676976999508078,0.1,3.0,2.0
8.947368421052632,3,0.28175024799535214,2.8724187761819113,0.26675785692677206,0.7643686508786667,0.1,3.0,2.0
9.473684210526315,3,0.31221555111571114,2.58577823911358,0.2740541335831366,0.7525373817240504,0.1,3.0,2.0
10.0,3,0.3418103772489548,2.6209075178833725,0.27085986553048014,0.7039787436974069,0.1,3.0,2.0
